id;Year;Title;WorldwideBox_office;DomesticBox_office;InternationalBox_office;production_cost;Runtime;release_date;Genre_1;Genre_2;Genre_3;original_language;popularity;Production_Companies;vote_average;vote_count;Cast;Director;IMDB_Rating;Metascore
11901;1973;High Plains Drifter;15700000;;;55000000;1050;40;Western;Drama;Mystery;en;27968;Malpaso Productions;7387;10780;;;;
11904;1985;Young Sherlock Holmes;63700000;;;180000000;1090;120;Mystery;Adventure;Crime;en;16966;Amblin Entertainment;67;5860;;;;
11908;2006;Hatchet;155873;;;15000000;840;40;Comedy;Horror;;en;15508;ArieScope Pictures;58;6140;;;;
11917;2008;Saw V;113864059;;;108000000;950;100;Horror;Thriller;Crime;en;37738;Twisted Pictures;6173;33260;;;;
11918;2008;Superhero Movie;25871834;;;350000000;750;30;Comedy;Action;Science Fiction;en;32268;Dimension Films;5253;17170;;;;
11932;1998;Bride of Chucky;50671850;;;250000000;890;100;Comedy;Horror;Romance;en;64875;Universal Pictures;6045;18010;;;;
11934;1994;The Hudsucker Proxy;2800000;;;250000000;1110;30;Comedy;Drama;;en;17394;Warner Bros. Pictures;71;9860;;;;
11935;1977;Capricorn One;12000000;;;50000000;1230;120;Drama;Action;Thriller;en;19292;Associated General Films;68;4240;;;;
11954;1985;Lifeforce;11603545;;;250000000;1020;60;Science Fiction;Horror;Thriller;en;32424;Golan-Globus Productions;63;5490;;;;
11959;1989;UHF;6157157;;;50000000;970;70;Comedy;;;en;1346;Cinecorp;67;3150;;;;
11967;1988;Young Guns;44700000;;;130000000;1070;20;Western;Action;Adventure;en;27809;Morgan Creek Entertainment;665;8610;;;;
11968;2005;Into the Blue;46117696;;;500000000;1100;90;Action;Thriller;Adventure;en;32251;Mandalay Pictures;59;14340;;;;
11969;1993;Tombstone;56500000;;;250000000;1300;120;Western;Action;Drama;en;43273;Cinergi Pictures;7604;19970;;;;
11971;1993;Much Ado About Nothing;22600000;;;110000000;1110;50;Drama;Comedy;Romance;en;16223;Renaissance Films;6967;6780;;;;
11973;2000;Thirteen Days;34566746;;;800000000;1450;120;History;Thriller;;en;15989;New Line Cinema;70;6920;;;;
11975;1997;The Rainmaker;45916769;;;400000000;1350;110;Drama;Crime;Thriller;en;2257;Paramount;7016;12160;;;;
11977;1980;Caddyshack;39846344;;;60000000;980;70;Comedy;;;en;24507;Orion Pictures;66;10940;;;;
11978;2000;Men of Honor;82300000;;;320000000;1290;90;Drama;;;en;34291;Fox 2000 Pictures;75;21750;;;;
11979;2002;Queen of the Damned;45479110;;;350000000;1010;20;Fantasy;Horror;Romance;en;22594;WV Films LLC;61;9970;;;;
11980;1995;The Prophecy;16115878;;;80000000;980;80;Horror;Fantasy;Thriller;en;26891;Overseas FilmGroup;65;4710;;;;
12088;1992;Fortress;6739141;;;80000000;950;120;Action;Thriller;Science Fiction;en;17628;Village Roadshow Pictures;61;6140;;;;
12090;2003;Just Married;101564935;;;180000000;950;10;Romance;Comedy;;en;28406;Robert Simonds Productions;58;12980;;;;
12093;2002;Lilja 4-Ever;1007747;;;46000000;1090;80;Crime;Drama;;sv;20327;Memfis Film;76;5150;;;;
12094;2006;Jackass Number Two;72778712;;;110000000;920;90;Action;Comedy;Documentary;en;1374;Paramount;65;10860;;;;
12096;2006;The Pink Panther;158851357;;;650000000;930;20;Comedy;Mystery;Crime;en;3545;Metro-Goldwyn-Mayer;58;18430;;;;
12100;2002;Windtalkers;77600000;;;1150000000;1340;60;War;Drama;Action;en;25116;Lion Rock Productions;6281;12060;;;;
12103;2001;Don't Say a Word;100020092;;;500000000;1130;90;Thriller;Mystery;;en;1778;Kopelson Entertainment;62;8670;;;;
12106;1995;The Quick and the Dead;47000000;;;350000000;1070;20;Western;Action;;en;29775;TriStar Pictures;65;16360;;;;
12107;2000;Nutty Professor II: The Klumps;123307945;;;840000000;1060;70;Fantasy;Comedy;Romance;en;31131;Universal Pictures;4976;12450;;;;
12109;2004;It's All Gone Pete Tong;120620;;;20000000;900;90;Drama;Comedy;Music;en;10437;True West Films;66;1710;;;;
12113;2008;Body of Lies;113280098;;;700000000;1280;100;Action;Drama;Thriller;en;28033;Scott Free Productions;662;28910;;;;
12117;1999;Instinct;34105207;;;800000000;1240;60;Drama;Thriller;Thriller;en;17257;Spyglass Entertainment;64;5730;;;;
12120;1988;My Stepmother Is an Alien;13854000;;;200000000;1080;120;Comedy;Science Fiction;;en;26806;Weintraub Entertainment Group;57;4850;;;;
12123;1996;Chain Reaction;60209334;;;500000000;1070;80;Science Fiction;Action;Drama;en;27725;Chicago Pacific Entertainment;57;10160;;;;
12133;2008;Step Brothers;128100000;;;650000000;980;70;Comedy;;;en;36435;Columbia Pictures;66;29730;;;;
12138;2001;3000 Miles to Graceland;18720175;;;620000000;1250;20;Action;Adventure;Comedy;en;17847;Morgan Creek Entertainment;58;6060;;;;
12142;2005;Alone in the Dark;12693645;;;200000000;980;10;Action;Fantasy;Horror;en;17223;Boll Kino Beteiligungs GmbH & Co. KG;32;5710;;;;
12144;1988;The Land Before Time;84460846;;;125000000;690;110;Family;Animation;Adventure;en;26605;Sullivan Bluth Studios;713;24360;;;;
12149;2001;Frailty;17400000;;;110000000;1000;40;Drama;Thriller;Crime;en;19796;Cinerenta Medienbeteiligungs KG;70;10920;;;;
12150;1989;Sea of Love;110879513;;;190000000;1130;90;Crime;Drama;Romance;en;19377;Universal Pictures;66;5890;;;;
12153;2004;White Chicks;113100000;;;370000000;1090;60;Comedy;Crime;;en;117805;Columbia Pictures;695;37280;;;;
12154;1987;3 Men and a Baby;242780960;;;110000000;1020;110;Comedy;Comedy;Drama;en;19238;Touchstone Pictures;62;9570;;;;
12155;2010;Alice in Wonderland;1025467110;;;2000000000;1080;30;Family;Fantasy;Adventure;en;102656;Walt Disney Pictures;6634;135110;;;;
12158;1995;Vampire in Brooklyn;19800000;;;140000000;1020;100;Comedy;Horror;Romance;en;13637;Paramount;51;5510;;;;
12159;1998;What Dreams May Come;71485043;;;850000000;1130;100;Drama;Fantasy;Romance;en;31832;PolyGram Filmed Entertainment;72;21970;;;;
12160;1994;Wyatt Earp;25100000;;;630000000;1910;60;Western;Drama;Action;en;28011;Paragon Entertainment Corp.;6758;7940;;;;
12162;2008;The Hurt Locker;49230772;;;150000000;1310;100;Drama;Thriller;War;en;33096;Film Capital Europe Funds (FCEF );7257;53780;;;;
12163;2008;The Wrestler;44734660;;;60000000;1090;90;Drama;Romance;;en;23072;Wild Bunch;7532;34710;;;;
12177;2008;The Love Guru;40854735;;;620000000;870;60;Comedy;Romance;;en;16609;Paramount;41;6750;;;;
12182;2008;Nick and Norah's Infinite Playlist;33600000;;;90000000;890;100;Comedy;Music;Drama;en;25701;Screen Gems;65;11410;;;;
12184;2008;The Other Boleyn Girl;78269970;;;350000000;1150;20;Drama;Romance;History;en;29318;Scott Rudin Productions;67;19590;;;;
12193;2008;Four Christmases;164112721;;;800000000;880;110;Comedy;Romance;Drama;en;18441;Ott Medien;5802;10890;;;;
12201;2010;Edge of Darkness;81126522;;;800000000;1170;10;Crime;Drama;Mystery;en;23406;Icon Productions;63;14680;;;;
12207;1994;醉拳二;11555430;;;100000000;1020;20;Action;Comedy;;cn;3349;Orange Sky Golden Harvest;74;9080;;;;
12212;2000;Urban Legends: Final Cut;38574362;;;140000000;980;90;Horror;Mystery;Thriller;en;21766;Original Film;49;4480;;;;
12220;1999;The Story of Us;58900031;;;500000000;960;100;Comedy;Drama;Romance;en;15681;Universal Pictures;61;3050;;;;
12227;1991;White Fang;34793160;;;140000000;1070;10;Action;Adventure;Drama;en;22779;Walt Disney Pictures;67;5700;;;;
12228;2005;Inside Deep Throat;653621;;;20000000;900;20;History;Documentary;;en;12616;Imagine Entertainment;65;1210;;;;
12244;2009;9;48428063;;;300000000;790;80;Action;Adventure;Animation;en;58091;Tim Burton Productions;6922;33810;;;;
12246;2007;Монгол;26527510;;;180000000;1250;90;History;Adventure;War;ru;28327;Andreevsky Flag Film Company;68;6380;;;;
12257;1998;Home Fries;10443316;;;150000000;930;110;Comedy;Drama;Romance;en;9185;Baltimore Pictures;51;910;;;;
12271;2006;Factory Girl;3572632;;;70000000;900;120;Drama;History;;en;10407;The Weinstein Company;60;2330;;;;
12277;2002;Undercover Brother;41604473;;;250000000;860;50;Action;Comedy;;en;18225;Universal Pictures;59;3570;;;;
12279;2003;Spy Kids 3-D: Game Over;197000000;;;380000000;840;70;Action;Adventure;Comedy;en;43587;Dimension Films;51;21230;;;;
12281;2004;Mean Creek;603943;;;5000000;900;80;Crime;Drama;;en;11549;Whitewater Films;68;3440;;;;
12289;2008;赤壁;250100000;;;803410000;1450;70;Adventure;Drama;History;zh;23722;Lion Rock Productions;71;7740;;;;
12312;2001;Joe Somebody;24500000;;;380000000;990;120;Comedy;Romance;Family;en;9499;Atchity Entertainment International (AEI);57;1820;;;;
12403;2009;A Perfect Getaway;22852638;;;140000000;980;60;Thriller;Mystery;Adventure;en;20969;Tooley Productions;63;11950;;;;
12404;2009;Me and Orson Welles;2336172;;;250000000;1140;90;Drama;History;Romance;en;9445;CinemaNX;63;1820;;;;
12405;2008;Slumdog Millionaire;378400000;;;150000000;1200;110;Drama;Romance;;en;49042;Celador Films;7729;102390;;;;
12412;2008;Miracle at St. Anna;9323833;;;450000000;1600;90;Drama;War;;en;11283;40 Acres and a Mule Filmworks;61;3490;;;;
12429;2008;崖の上のポニョ;202404009;;;340000000;1000;70;Animation;Fantasy;Family;ja;6856;Studio Ghibli;7746;40610;;;;
12437;2009;Underworld: Rise of the Lycans;92158961;;;350000000;920;10;Fantasy;Action;Thriller;en;47538;Screen Gems;65;34690;;;;
12484;2001;The Forsaken;8704851;;;150000000;910;40;Horror;Thriller;Horror;en;17229;Egmont Film;54;1480;;;;
12498;1996;Sling Blade;34100000;;;12000000;1350;80;Drama;;;en;20728;Miramax;7518;7330;;;;
12506;1987;Cry Freedom;25900000;;;290000000;1570;110;Drama;;;en;863;Universal Pictures;70;1910;;;;
12508;2001;Rock Star;19334145;;;570000000;1050;90;Music;Drama;Comedy;en;22761;Metal Productions Inc.;6723;7050;;;;
12509;2000;Pollock;10994533;;;60000000;1220;90;Drama;Romance;;en;10515;Zeke Productions;67;2910;;;;
12535;1977;High Anxiety;31063038;;;40150000;940;120;Comedy;Mystery;Thriller;en;15429;Crossbow Productions;64;3210;;;;
12569;2009;Extract;10848783;;;80000000;920;90;Comedy;;;en;22432;Miramax;58;5690;;;;
12573;2009;A Serious Man;31400000;;;70000000;1060;90;Comedy;Drama;;en;18527;Mike Zoss Productions;67;19880;;;;
12586;2006;Bella;12100000;;;33000000;910;90;Drama;Romance;;en;7082;One Media, The;64;850;;;;
12589;2001;Jimmy Neutron: Boy Genius;80936232;;;250000000;830;120;Family;Action;Adventure;en;25989;Nickelodeon Movies;60;8730;;;;
12596;1999;Pushing Tin;8408835;;;330000000;1240;40;Comedy;Drama;;en;15186;Taurus Film;59;3720;;;;
12610;2001;Osmosis Jones;13596911;;;750000000;950;80;Adventure;Animation;Action;en;26399;Conundrum Entertainment;65;9680;;;;
12634;2004;The Big Bounce;6808550;;;500000000;880;10;Comedy;Crime;;en;12856;Shangri-La Entertainment;49;2340;;;;
12637;1977;New York, New York;16400000;;;140000000;1630;60;Drama;Music;Romance;en;10284;United Artists;66;4280;;;;
12657;2004;Soul Plane;14800000;;;160000000;860;50;Romance;Comedy;;en;21913;Metro-Goldwyn-Mayer;54;4020;;;;
12658;2001;Someone Like You...;38689940;;;230000000;970;30;Comedy;Romance;;en;18115;Lynda Obst Productions;60;3700;;;;
12690;2008;Appaloosa;20211394;;;200000000;1150;90;Drama;Western;Crime;en;16185;New Line Cinema;65;9340;;;;
12703;2004;The Brown Bunny;365734;;;100000000;930;40;Drama;;;en;14977;Kinétique;54;2080;;;;
12704;1987;Ishtar;14375181;;;510000000;1070;50;Comedy;Adventure;Music;en;10633;Columbia Pictures;45;1360;;;;
12763;2006;Take the Lead;65742992;;;300000000;1080;30;Drama;Comedy;Music;en;18961;New Line Cinema;69;6660;;;;
12770;2002;Stealing Harvard;14277032;;;250000000;850;90;Action;Comedy;Drama;en;13796;Columbia Pictures;48;1260;;;;
12771;2002;Serving Sara;16930185;;;290000000;1000;80;Comedy;Romance;;en;15451;Mandalay Pictures;53;2990;;;;
12779;2002;Swept Away;598645;;;100000000;890;100;Comedy;Romance;;en;24427;Codi S.p.a.;48;2650;;;;
12783;2008;The Duchess;43306325;;;177597690;1100;90;Drama;History;Romance;en;23301;BBC Film;70;16240;;;;
12797;2008;Ghost Town;27100000;;;200000000;1020;90;Drama;Comedy;Fantasy;en;1778;Spyglass Entertainment;65;9210;;;;
12837;2008;The Secret Life of Bees;38105395;;;110000000;1140;90;Family;Adventure;Drama;en;18339;Dune Entertainment III;75;4930;;;;
12901;2007;No End in Sight;1431623;;;20000000;1020;70;Documentary;;;en;4631;Representational Pictures;77;760;;;;
13001;2008;Stargate: The Ark of Truth;8900000;;;70000000;1010;30;Action;Adventure;Science Fiction;en;38867;Kawoosh! Productions DTV I;71;4620;;;;
13006;1992;Split Second;5430822;;;70000000;900;50;Action;Crime;Horror;en;16717;Challenge Film Corporation;59;2860;;;;
13025;2007;Diary of the Dead;5540941;;;20000000;960;50;Horror;Action;ScienceFiction;en;12657;Artfire Films;56;7450;;;;
13027;2008;Eagle Eye;178800000;;;800000000;1180;90;Mystery;Thriller;Action;en;32251;KMP Film Invest;65;27330;;;;
13051;2008;Max Payne;85416905;;;350000000;1000;100;Crime;Action;Drama;en;25273;Dune Entertainment;54;19650;;;;
13053;2008;Bolt;309979994;;;1500000000;980;110;Animation;Family;Adventure;en;56689;Walt Disney Animation Studios;6508;57910;;;;
13056;2008;Punisher: War Zone;10089373;;;205000000;1020;120;Action;Crime;;en;22438;Lionsgate;58;10900;;;;
13064;1993;Airborne;2850263;;;26000000;910;90;Action;Adventure;Comedy;en;11623;Icon Productions;59;700;;;;
13067;2007;In the Land of Women;17500000;;;100000000;970;40;Romance;Comedy;Drama;en;11472;Castle Rock Entertainment;59;4680;;;;
13075;2006;Sherrybaby;622806;;;20000000;960;90;Drama;;;en;9497;Red Envelope Entertainment;61;1200;;;;
13090;2008;Sunshine Cleaning;16174377;;;50000000;910;10;Comedy;Drama;;en;1478;Overture Films;66;7210;;;;
13121;2007;Teeth;2340110;;;20000000;940;10;Comedy;Horror;;en;19299;Teeth;53;6900;;;;
13132;2003;All the Real Girls;548712;;;25000000;1080;20;Drama;Romance;;en;7419;Jasmine Productions Inc.;58;920;;;;
13150;2008;Pride and Glory;31200557;;;300000000;1300;90;Crime;Drama;Mystery;en;19267;New Line Cinema;64;8350;;;;
13154;1991;Showdown in Little Tokyo;2275557;;;80000000;790;80;Action;Comedy;Crime;en;24667;Original Pictures;64;4430;;;;
13155;1985;Return to Oz;11137801;;;250000000;1090;60;Adventure;Family;Fantasy;en;22099;Oz Productions Ltd.;67;9740;;;;
13158;2007;Aqua Teen Hunger Force Colon Movie Film for Theaters;5500000;;;7500000;860;40;Comedy;Animation;;en;8859;Adult Swim;65;1120;;;;
13159;2007;Georgia Rule;25000167;;;200000000;1130;50;Drama;Comedy;Romance;en;2021;Morgan Creek Entertainment;60;4100;;;;
13166;2001;Freddy Got Fingered;14343028;;;140000000;870;40;Comedy;;;en;14807;Epsilon Motion Pictures;46;3950;;;;
13173;2007;The Ten;785528;;;52500000;960;80;Comedy;;;en;12048;Ascot Elite Home Entertainment;49;1830;;;;
13183;2009;Watchmen;185258983;;;1300000000;1630;30;Action;Mystery;Science Fiction;en;64199;Warner Bros. Pictures;7337;88040;;;;
13184;2008;Bangkok Dangerous;42487390;;;450000000;990;80;Action;Crime;Thriller;en;14259;Virtual Studios;52;9600;;;;
13191;2008;War, Inc.;1296184;;;50000000;1060;40;Action;Adventure;Comedy;en;1098;New Crime Productions;55;2690;;;;
13193;2004;Saved!;10100000;;;50000000;920;60;Comedy;Drama;;en;13161;United Artists;64;4420;;;;
13197;2006;10th & Wolf;143451;;;80000000;1070;20;Action;Crime;Drama;en;11315;Suzanne DeLaurentiis Productions;58;950;;;;
13223;2008;Gran Torino;270000000;;;330000000;1160;120;Drama;;;en;44231;Matten Productions;7992;103500;;;;
13260;2008;Semi-Pro;33500000;;;550000000;910;20;Comedy;;;en;15296;New Line Cinema;56;7460;;;;
13279;2008;Lakeview Terrace;27640028;;;200000000;1100;90;Drama;Crime;Thriller;en;14296;Screen Gems;59;9640;;;;
13282;1975;Death Race 2000;8000000;;;3000000;800;40;Action;Science Fiction;ScienceFiction;en;30761;New World Pictures;61;4480;;;;
13335;2008;Harold & Kumar Escape from Guantanamo Bay;43493123;;;120000000;1010;40;Comedy;Adventure;;en;27517;New Line Cinema;63;14070;;;;
13342;1982;Fast Times at Ridgemont High;27100000;;;45000000;900;80;Comedy;;;en;2462;Refugee Films;68;11570;;;;
13362;2007;Taxi to the Dark Side;274661;;;10000000;1060;40;Documentary;;;en;5425;Wider Film Projects;70;2030;;;;
13370;2003;A Mighty Wind;18750246;;;60000000;910;40;Comedy;Music;;en;11369;Castle Rock Entertainment;68;2240;;;;
13374;2005;Ice Princess;27600000;;;250000000;980;30;Family;Drama;Comedy;en;20713;Walt Disney Pictures;64;8650;;;;
13405;2008;黃石的孩子;7785317;;;400000000;1250;40;Drama;War;;zh;12475;Australian Film Finance Corporation;68;1460;;;;
13408;2001;The Wash;10229331;;;70000000;960;110;Action;Comedy;;en;10051;Lionsgate;54;1080;;;;
13411;2003;Malibu's Most Wanted;34000000;;;150000000;860;40;Comedy;Crime;;en;1855;Karz Entertainment;51;2460;;;;
13435;2002;Antwone Fisher;23400000;;;125000000;1200;120;Drama;History;Romance;en;14929;Mundy Lane Entertainment;69;4510;;;;
13448;2009;Angels & Demons;485900000;;;1500000000;1380;40;Thriller;Mystery;;en;48325;Columbia Pictures;67;65670;;;;
13460;2008;Doomsday;22472631;;;300000000;1080;30;Action;Thriller;Science Fiction;en;2916;Rogue Pictures;60;12260;;;;
13475;2009;Star Trek;385700000;;;1500000000;1270;50;Science Fiction;Action;Adventure;en;54894;Paramount;74;95810;;;;
13476;2004;Win a Date with Tad Hamilton!;16980098;;;170000000;950;10;Comedy;Romance;;en;15527;DreamWorks Pictures;57;4740;;;;
13483;2007;Awake;14373825;;;860000000;840;110;Thriller;Crime;Mystery;en;23991;The Weinstein Company;65;13100;;;;
13490;2008;Welcome Home Roscoe Jenkins;43650785;;;350000000;1140;20;Comedy;Drama;Family;en;21852;Spyglass Entertainment;60;2660;;;;
13495;2006;Alatriste;23321954;;;240000000;1450;90;Action;;;es;17127;Estudios Picasso;58;2190;;;;
13496;2001;American Outlaws;13678913;;;350000000;940;80;Western;Action;;en;20365;Morgan Creek Entertainment;60;2280;;;;
13497;2002;Drumline;57600000;;;200000000;1180;120;Drama;Romance;Comedy;en;16048;Fox 2000 Pictures;69;4780;;;;
13498;2005;Man of the House;21577624;;;400000000;1000;20;Comedy;Action;;en;19644;Bel Air Entertainment;58;4430;;;;
13501;2007;The Good Night;508084;;;150000000;930;10;Comedy;Drama;Romance;en;8215;Destination Films;53;1150;;;;
13508;2006;Who Killed the Electric Car?;1678874;;;10000000;920;80;Documentary;;;en;8597;Plinyminor;73;1710;;;;
13510;2008;Eden Lake;3984669;;;128509900;910;90;Horror;Thriller;;en;42313;Rollercoaster Films;6816;16660;;;;
13515;2008;Mirrors;72400000;;;350000000;1110;80;Horror;Mystery;Thriller;en;27499;Regency Enterprises;63;17460;;;;
13523;2008;Sex Drive;18755936;;;190000000;1090;100;Comedy;Adventure;Romance;en;3119;Summit Entertainment;64;12730;;;;
13536;2002;City by the Sea;22433915;;;400000000;1080;90;Crime;Drama;Mystery;en;18585;Warner Bros. Pictures;57;3230;;;;
13537;2003;Shattered Glass;2944752;;;60000000;940;110;Drama;History;;en;12175;Cruise/Wagner Productions;70;3950;;;;
13539;2000;Here on Earth;10873148;;;150000000;960;30;Romance;Drama;;en;11316;Friendly Productions;60;1630;;;;
13576;2009;This Is It;261200000;;;600000000;1110;100;Music;Documentary;;en;1036;Columbia Pictures;72;8570;;;;
13579;2008;The Longshots;11767866;;;230000000;940;80;Drama;Family;Comedy;en;11105;Cube Vision;64;620;;;;
13596;2008;My Best Friend's Girl;41624687;;;200000000;1010;90;Romance;Comedy;;en;15631;New Wave Entertainment;56;7160;;;;
13600;2008;City of Ember;17869048;;;550000000;900;100;Adventure;Family;Fantasy;en;31065;Playtone;63;16710;;;;
13680;2007;The Game Plan;147880543;;;220000000;1100;90;Comedy;Family;;en;29984;Monkey Dance Productions;6478;19440;;;;
13682;2005;Pooh's Heffalump Movie;52900000;;;200000000;680;20;Family;Animation;Comedy;en;38853;DisneyToon Studios;68;4300;;;;
13685;1996;Bottle Rocket;1040879;;;70000000;910;20;Comedy;Crime;Drama;en;16254;Gracie Films;67;9970;;;;
13688;2008;長江七號;47301471;;;0;860;10;Comedy;Drama;Family;cn;40452;Columbia Pictures Film Production Asia;73;6500;;;;
13690;1985;Open Season 2;8700000;15041543200;1499845680;0;760;90;Adventure;Animation;Comedy;en;29337;Sony Pictures Animation;58;11700;;;;
13700;2004;Home on the Range;145358062;;;1100000000;760;40;Animation;Family;;en;48214;Walt Disney Pictures;6041;19410;;;;
13751;2006;Akeelah and the Bee;18948425;;;80000000;1120;40;Drama;;;en;17942;Lions Gate Films;70;3040;;;;
13768;2002;Tuck Everlasting;19158074;;;150000000;900;100;Drama;Family;Fantasy;en;16141;Walt Disney Pictures;66;4500;;;;
13776;1982;Diner;14100000;;;50000000;1100;40;Comedy;Drama;;en;11517;Metro-Goldwyn-Mayer;68;2640;;;;
13788;2009;The Unborn;76514050;;;160000000;870;10;Horror;Thriller;Mystery;en;32249;Rogue Pictures;52;13130;;;;
13805;2008;Disaster Movie;14109284;;;250000000;870;80;Comedy;Science Fiction;;en;29296;3 in the Box;32;9870;;;;
13809;2008;RocknRolla;25740863;;;180000000;1140;90;Action;Crime;Thriller;en;2466;StudioCanal;6959;28320;;;;
13812;2008;Quarantine;40855419;;;120000000;890;100;Horror;Science Fiction;Thriller;en;23334;Screen Gems;57;11930;;;;
13820;1984;Repo Man;2300000;;;15000000;920;20;Comedy;Science Fiction;ScienceFiction;en;14687;Universal Pictures;67;5550;;;;
13824;1999;Superstar;30636478;;;140000000;820;100;Comedy;Family;;en;10908;SNL Studios;53;2750;;;;
13836;2009;Race to Witch Mountain;106303988;;;500000000;980;30;Adventure;Family;Fantasy;en;29412;Walt Disney Pictures;58;16420;;;;
13853;1986;The Clan of the Cave Bear;1953732;;;150000000;980;10;Adventure;Drama;;en;17078;Jonesfilm;51;1100;;;;
13856;2006;Special;7202;;;10000000;810;110;Drama;Fantasy;Science Fiction;en;7089;Rival Pictures;63;900;;;;
13888;1991;Return to the Blue Lagoon;2807854;;;110000000;980;80;Adventure;Drama;Romance;en;34462;Price Entertainment;62;11320;;;;
13908;2002;The Master of Disguise;43400000;;;160000000;800;80;Comedy;Family;Fantasy;en;1389;Columbia Pictures;40;2790;;;;
13909;1949;She Wore a Yellow Ribbon;5400000;;;16000000;1040;100;Western;;;en;13705;RKO Radio Pictures;6886;3290;;;;
13919;2005;The Chumscrubber;351401;;;68000000;1080;60;Comedy;Drama;;en;11508;Lawrence Bender Productions;65;1820;;;;
13920;2003;Radio;53293628;;;350000000;1090;100;Drama;;;en;33452;Tollin/Robbins Productions;7212;6780;;;;
13922;2005;The Great Raid;10166502;;;800000000;1320;80;Action;History;War;en;19624;Lawrence Bender Productions;66;3300;;;;
13937;1992;Raising Cain;37170057;;;120000000;920;80;Thriller;Crime;Horror;en;10951;Pacific Western;61;3220;;;;
13938;1985;The Last Dragon;25754284;;;100000000;1080;30;Action;Adventure;Music;en;17325;TriStar Pictures;64;2340;;;;
13948;2008;An American Carol;7000000;;;200000000;830;100;Comedy;Fantasy;;en;11045;Mpower Pictures;43;890;;;;
13950;2002;All About the Benjamins;25482931;;;140000000;950;30;Action;Adventure;Comedy;en;11947;New Line Cinema;59;1550;;;;
13960;2006;ATL;21170563;;;200000000;1050;30;Drama;Comedy;Mystery;en;13928;Warner Bros. Pictures;69;1440;;;;
13963;1978;The Last Waltz;321952;;;0;1170;50;Documentary;Music;;en;9239;FM Productions;77;2460;;;;
13967;2006;Miss Potter;35078241;;;300000000;920;120;Drama;Family;Romance;en;17449;BBC Film;66;4720;;;;
13972;2008;The Women;50007546;;;160000000;1140;90;Comedy;Romance;Romance;en;14703;Jagged Films;50;3230;;;;
13973;2008;Choke;3982459;;;30000000;920;90;Comedy;Drama;;en;14945;Fox Searchlight Pictures;61;3740;;;;
13982;1997;8 Heads in a Duffel Bag;3602884;;;30000000;950;40;Comedy;Crime;;en;14028;Brad Krevoy & Steve Stabler production;50;1510;;;;
13983;2007;Finishing the Game: The Search for a New Bruce Lee;52868;;;5000000;840;10;Comedy;Documentary;;en;5527;Cherry Sky Films;53;200;;;;
13990;2008;The Wackness;3175469;;;60000000;990;70;Drama;;;en;7374;SBK Pictures;64;2660;;;;
13991;2008;College;6265483;;;70000000;940;80;Comedy;;;en;15363;Element Films;47;1500;;;;
13994;2005;Romance & Cigarettes;2945242;;;0;1050;90;Comedy;Music;Romance;en;15691;United Artists;59;1310;;;;
13996;2008;Bottle Shock;4040588;;;50000000;1100;90;Comedy;Drama;;en;306;Intellectual Properties Worldwide;63;1950;;;;
14012;2006;Flicka;21000000;;;150000000;950;100;Family;Drama;;en;15587;Fox 2000 Pictures;6828;2740;;;;
14022;1990;Slacker;1228108;;;230000;970;70;Drama;;;en;8989;Detour Filmproduction;67;2700;;;;
14024;2004;Raise Your Voice;14867514;;;150000000;1030;80;Music;Drama;Romance;en;14749;Brookwell-McNamara Entertainment;65;8050;;;;
14033;2001;Soul Survivors;4299141;;;170000000;840;90;Horror;Mystery;Thriller;en;10892;Lost Soul Productions;45;1670;;;;
14034;2001;What's the Worst That Could Happen?;38400000;;;600000000;940;50;Action;Comedy;Crime;en;12116;Metro-Goldwyn-Mayer;54;2860;;;;
14043;2007;Nancy Drew;30715465;;;200000000;990;60;Family;Adventure;Crime;en;12101;Jerry Weintraub Productions;61;4930;;;;
14047;2007;The Great Debaters;30226144;;;150000000;1260;120;Drama;;;en;28638;Marshall Production;72;5810;;;;
14048;2008;Man on Wire;2957978;;;0;940;80;Documentary;Documentary;Crime;en;9379;Red Box Films;74;8220;;;;
14054;2008;Snow Angels;414404;;;0;1060;30;Drama;Romance;;en;8955;Crossroads Films;64;1400;;;;
14112;2002;Auto Focus;2062066;;;70000000;1040;100;Crime;Drama;;en;12194;Propaganda Films;64;1840;;;;
14113;2006;Zoom;12506188;;;756000000;830;80;Family;Comedy;Adventure;en;18502;Revolution Studios;53;5780;;;;
14120;2005;End of the Spear;12128105;;;100000000;1080;100;Adventure;Drama;History;en;7905;Bearing Fruit Entertainment;62;570;;;;
14137;2006;Beer League;472000;;;28000000;860;90;Comedy;;;en;744;CKRush Entertainment;52;610;;;;
14139;2007;Los cronocrímenes;553198;;;26000000;920;100;Science Fiction;Thriller;;es;2469;Arsénico Producciones;70;11900;;;;
14144;2007;Daddy Day Camp;18197398;;;60000000;890;80;Family;Comedy;;en;17802;Revolution Studios;48;4340;;;;
14160;2009;Up;735099082;;;1750000000;960;50;Animation;Comedy;Family;en;121831;Pixar;7957;195270;;;;
14161;2009;2012;791217826;;;2000000000;1580;100;Action;Adventure;Science Fiction;en;6629;Columbia Pictures;5839;116010;;;;
14164;2009;Dragonball Evolution;58228460;;;300000000;850;30;Action;Adventure;Fantasy;en;18658;World Film Magic;29;19730;;;;
14165;2007;Ta Ra Rum Pum;15242548;;;60000000;1530;40;Family;Comedy;Romance;hi;7299;Yash Raj Films;61;630;;;;
